productID,warehouse,date,stockonhand,stockreceived,stockdispatched
92394611,Alfredberg,2023-09-27,372,16,10
77407225,Williamside,2023-09-27,463,35,39
72200453,East Tanya,2023-09-27,266,20,45
56444931,Daniellefurt,2023-09-27,174,29,11
39085184,Kristineton,2023-09-27,367,50,30
57574779,New Joseph,2023-09-27,252,46,39
93816752,Brewerland,2023-09-27,361,39,44
16378142,Grayside,2023-09-27,412,32,14
27456227,New Michellemouth,2023-09-27,191,5,13
95949144,Port Robertside,2023-09-27,334,31,42
24557787,Stephensonville,2023-09-28,113,12,31
31453826,Sanchezshire,2023-09-28,467,25,27
53194769,Markston,2023-09-28,202,40,7
82030923,East Bobbyborough,2023-09-28,177,2,27
67236369,South Juliafort,2023-09-28,145,13,22
75984274,New Jenniferburgh,2023-09-28,33,28,7
53432529,South Thomas,2023-09-28,158,33,6
91332946,West Jessica,2023-09-28,469,28,41
20484268,Rochaview,2023-09-28,60,47,31
16581755,New Tanya,2023-09-28,73,50,42
91688017,Lake Gailside,2023-09-28,392,3,22
81636422,Annafort,2023-09-28,210,44,33
80312516,Jobury,2023-09-28,43,40,45
75422368,Craigberg,2023-09-28,30,33,24
36500494,Lake Aprilhaven,2023-09-28,449,2,37
33377627,New Kelly,2023-09-28,337,42,43
53922823,Port Tammy,2023-09-28,101,13,21
51344455,Jimenezhaven,2023-09-28,210,38,2
58018240,Fernandezhaven,2023-09-28,218,3,22
77488853,Johnsontown,2023-09-28,49,33,1
83322651,East Pamelaside,2023-09-28,56,36,32
87326934,Port Kyle,2023-09-28,237,1,34
69414990,Huntertown,2023-09-28,219,41,0
74525472,Jasonfort,2023-09-28,472,27,20
51323896,Tonyhaven,2023-09-28,25,42,28
16773513,East Josephfurt,2023-09-28,166,30,32
85293601,South Richardtown,2023-09-28,450,21,22
90507882,Port Lisaborough,2023-09-28,360,36,28
51920258,Michelleview,2023-09-28,436,11,50
32323104,North Stephenmouth,2023-09-28,3,50,39
27857937,South Brianport,2023-09-28,183,12,27
64153292,Randallside,2023-09-28,46,16,7
18889704,South David,2023-09-28,252,26,26
22122462,West Kevinhaven,2023-09-28,443,46,12
23245733,Jeffreyshire,2023-09-28,16,17,28
24968913,Frankchester,2023-09-28,449,10,36
53008146,Angelaville,2023-09-28,338,20,29
50364010,Valerieton,2023-09-28,432,0,44
54021411,New Jennifer,2023-09-28,356,0,36
67720690,North Michaeltown,2023-09-28,464,44,28
80030833,Williamsbury,2023-09-28,442,37,23
98422712,New Dalehaven,2023-09-28,64,15,21
75255625,East Mason,2023-09-28,370,10,49
52937194,Michelletown,2023-09-28,244,22,12
79293087,Brownbury,2023-09-28,205,41,25
21238967,North Randy,2023-09-28,158,35,31
53672255,Victoriaport,2023-09-28,272,17,7
26062417,Valdezburgh,2023-09-28,169,42,5
20209145,Joshualand,2023-09-28,145,36,14
66895386,Fosterbury,2023-09-28,28,18,18
52346226,Lake Rebeccaborough,2023-09-28,415,35,29
43018594,Lauriemouth,2023-09-28,95,46,23
44854072,Kevinburgh,2023-09-28,497,46,21
93979875,Petersonview,2023-09-28,134,49,17
64586756,South Kevinmouth,2023-09-28,362,22,12
83251846,Heatherville,2023-09-28,79,0,12
75193170,Crystalhaven,2023-09-28,369,40,0
36503298,New Jackport,2023-09-28,430,48,14
47128867,Melissachester,2023-09-28,48,18,45
99173625,Luisburgh,2023-09-28,408,36,10
27177924,Knappmouth,2023-09-28,463,21,0
23042655,Mooreview,2023-09-28,451,27,18
17363217,New Katherine,2023-09-28,302,38,46
52110432,New Troyview,2023-09-28,400,8,30
56183206,Williamsshire,2023-09-28,219,1,0
23648198,Abigailville,2023-09-28,304,17,14
81342100,Gonzalezburgh,2023-09-28,62,3,43
46971431,Cortezview,2023-09-28,69,23,14
20443517,Annstad,2023-09-28,154,26,20
74146526,North Davidville,2023-09-28,419,6,46
60164332,Mejialand,2023-09-28,413,31,39
44826668,Brandonfort,2023-09-28,75,41,3
98414013,Nathanfurt,2023-09-28,27,2,27
61522316,Brianton,2023-09-28,349,44,28
41320852,Port Mitchell,2023-09-28,234,26,31
84004718,Snowhaven,2023-09-28,181,47,43
83726896,Dustinport,2023-09-28,165,38,22
94495683,Holmesside,2023-09-28,13,5,23
92484741,East Megan,2023-09-28,183,16,1
81303189,New Andrew,2023-09-28,190,50,35
73560601,Thompsonfort,2023-09-28,198,4,11
35308493,Kristenville,2023-09-28,141,29,23
97174049,Phamview,2023-09-28,281,33,40
57577207,New Alexa,2023-09-28,17,24,28
41369194,Priceburgh,2023-09-28,302,20,28
12107168,Lake Patrick,2023-09-28,320,7,18
27482776,Lake Timothy,2023-09-28,328,9,14
95711685,West Brian,2023-09-28,107,8,30
62274188,Lake Kevinfurt,2023-09-28,225,32,48
38074047,New Albertfort,2023-09-28,162,15,5
87859091,New Rebecca,2023-09-28,409,38,9
36710721,Wheelerland,2023-09-28,139,36,6
26189500,Lindafurt,2023-09-28,389,47,7
83749081,Wardshire,2023-09-28,401,1,43
91889490,New Jenniferburgh,2023-09-28,243,13,28
41800749,Thompsonhaven,2023-09-28,488,15,29
73836678,North Kimberly,2023-09-28,95,31,26
24180885,East Robertoborough,2023-09-28,192,38,44
39381816,Scottshire,2023-09-28,384,5,49
27494158,Oconnellton,2023-09-28,299,23,47
46266607,Grantshire,2023-09-28,28,50,4
41411741,Kristenhaven,2023-09-28,203,47,13
14707923,Tiffanyfurt,2023-09-28,216,3,32
39414291,West Bradley,2023-09-28,277,41,26
52627607,New Amanda,2023-09-28,153,33,49
12096049,Gutierrezstad,2023-09-28,44,22,28
64258488,Port Michelleview,2023-09-28,24,42,45
12381489,Hardychester,2023-09-28,229,48,2
23794514,Millerberg,2023-09-28,186,19,2
69897469,Smithfort,2023-09-28,260,1,27
36090818,Mcgeetown,2023-09-28,273,31,38
28551812,New Lisafort,2023-09-28,25,0,15
45401298,Lake William,2023-09-28,1,48,45
24467771,Hickshaven,2023-09-28,330,3,19
57312547,East Bethany,2023-09-28,74,33,2
55785654,Michaelview,2023-09-28,427,42,16
97236566,Valerieside,2023-09-28,413,10,21
44881444,Wandatown,2023-09-28,224,27,35
66317115,Katrinaburgh,2023-09-28,6,8,14
92004118,Henryshire,2023-09-28,316,12,48
27013178,South Shari,2023-09-28,403,47,48
50100961,East Melanie,2023-09-28,497,50,18
56078737,Paulhaven,2023-09-28,16,26,13
41352752,North Saraside,2023-09-28,373,10,15
48560892,Kevinview,2023-09-28,283,11,22
41374841,South Angelatown,2023-09-28,368,32,36
64747487,West Arielberg,2023-09-28,127,5,6
93891638,North Jennifer,2023-09-28,367,29,47
86209673,North Christianstad,2023-09-28,295,44,8
55627792,Keithshire,2023-09-28,150,35,22
46588675,New Sandrashire,2023-09-28,303,33,44
71446606,Ryanfort,2023-09-28,12,45,32
50286403,Kaiserfurt,2023-09-28,271,38,17
34146077,Robertside,2023-09-28,413,46,36
18997766,Garciaville,2023-09-28,399,40,22
41908272,Fosterchester,2023-09-28,417,29,21
30120626,East Christopherborough,2023-09-28,50,25,23
66652473,Melissabury,2023-09-28,365,49,30
19735518,Millerview,2023-09-28,104,22,40
84884142,Brittanystad,2023-09-28,54,50,13
91284846,Roberttown,2023-09-28,453,47,11
42815710,West Jenniferburgh,2023-09-28,171,33,15
85717482,Steinfurt,2023-09-28,27,33,8
72700689,Lisatown,2023-09-28,485,1,9
32688088,Williamberg,2023-09-28,342,47,10
57814296,Port Aaronhaven,2023-09-28,173,38,36
33979793,West Kristie,2023-09-28,337,37,37
78712716,Taylormouth,2023-09-28,50,29,2
34377141,West Kimberly,2023-09-28,360,8,3
70185597,New Jacobside,2023-09-28,22,25,9
96763299,Collinsville,2023-09-28,444,33,34
31802523,Alvaradohaven,2023-09-28,227,0,33
71491068,Thomasside,2023-09-28,407,31,11
59149190,Port Erik,2023-09-28,82,5,12
96691961,Allenville,2023-09-28,425,0,12
39803447,Lake Ryan,2023-09-28,37,8,13
14771357,Brettside,2023-09-28,359,5,26
61151740,North Mariafort,2023-09-28,138,33,38
27405738,South Karen,2023-09-28,213,10,19
93417020,New Jenniferside,2023-09-28,496,45,37
61971293,North Alexandra,2023-09-28,486,18,48
49250863,Jessicashire,2023-09-28,497,22,30
72299191,Jacobville,2023-09-28,115,17,29
24527043,Lake Brianborough,2023-09-28,118,39,13
51028650,Kaylaton,2023-09-28,346,21,26
77648765,Fergusonport,2023-09-28,327,14,24
39250452,North Angela,2023-09-28,122,30,21
15914105,Jamesmouth,2023-09-28,316,6,50
84018796,New Erica,2023-09-28,381,21,3
64035607,Jenniferfort,2023-09-28,329,2,21
28682811,Hernandezshire,2023-09-28,401,7,2
69803638,Paultown,2023-09-28,257,43,21
34895830,Lesliestad,2023-09-28,455,8,3
64662276,North Renee,2023-09-28,2,40,40
65818192,Mcdonaldville,2023-09-28,4,39,46
10610681,Brendamouth,2023-09-28,162,28,36
55052289,Port Matthew,2023-09-28,87,15,47
29072094,Velazquezshire,2023-09-28,90,19,45
87673760,Georgeport,2023-09-28,133,6,39
40550908,West Brettside,2023-09-28,225,45,15
61835430,Stevenchester,2023-09-28,159,9,22
30127786,North Jamie,2023-09-28,337,26,26
44367877,West Jasontown,2023-09-28,260,30,28
62267444,Port Tiffanyburgh,2023-09-28,48,16,22
59328227,Evansland,2023-09-28,291,13,9
31194197,Gibsonbury,2023-09-28,417,41,11
96437896,Lake Miguelmouth,2023-09-28,61,30,45
61496842,New Mark,2023-09-28,23,28,28
45319452,Natashabury,2023-09-28,415,38,28
21695156,Lake Judyview,2023-09-28,269,50,24
92394611,Lake Daniel,2023-09-28,68,32,41
77407225,Scottstad,2023-09-28,268,35,11
72200453,Amyport,2023-09-28,355,10,6
56444931,Franciscochester,2023-09-28,463,38,36
39085184,Mclaughlinmouth,2023-09-28,434,50,31
57574779,West Andrewside,2023-09-28,43,19,36
93816752,Sandersview,2023-09-28,426,37,17
16378142,West Kylechester,2023-09-28,33,13,41
27456227,New Jillton,2023-09-28,452,31,16
95949144,Velasqueztown,2023-09-28,368,26,32
24557787,Teresaborough,2023-09-29,37,43,9
31453826,West Jose,2023-09-29,52,30,18
53194769,New Natalie,2023-09-29,342,7,30
82030923,Mooreburgh,2023-09-29,3,38,49
67236369,East Jacobmouth,2023-09-29,150,5,4
75984274,North Erik,2023-09-29,226,43,24
53432529,Huberside,2023-09-29,20,7,37
91332946,South Kyle,2023-09-29,229,45,39
20484268,West Jason,2023-09-29,394,34,20
16581755,Port Stephanie,2023-09-29,159,16,40
91688017,Lorrainechester,2023-09-29,352,0,22
81636422,Brianchester,2023-09-29,97,26,37
80312516,Thompsonbury,2023-09-29,228,41,23
75422368,Debbiehaven,2023-09-29,405,7,19
36500494,Andersonfort,2023-09-29,281,29,8
33377627,Jonesside,2023-09-29,141,33,23
53922823,Mendozafort,2023-09-29,67,8,50
51344455,South Timothyfurt,2023-09-29,330,1,16
58018240,Mcdonaldland,2023-09-29,30,45,5
77488853,New Josephport,2023-09-29,241,16,12
83322651,Lake Andrew,2023-09-29,323,9,34
87326934,Royborough,2023-09-29,113,13,5
69414990,Lake Walterburgh,2023-09-29,361,1,24
74525472,Jenniferchester,2023-09-29,310,16,41
51323896,Yuhaven,2023-09-29,164,18,29
16773513,Port Judymouth,2023-09-29,141,26,9
85293601,Anthonytown,2023-09-29,313,21,0
90507882,Kellyshire,2023-09-29,281,17,33
51920258,Bryanmouth,2023-09-29,72,21,6
32323104,New Daniellehaven,2023-09-29,169,32,26
27857937,North Michelleside,2023-09-29,181,50,40
64153292,North Nancymouth,2023-09-29,212,4,17
18889704,Smithmouth,2023-09-29,64,18,6
22122462,Port Angelaport,2023-09-29,445,37,29
23245733,South Michelle,2023-09-29,277,25,28
24968913,Port Molly,2023-09-29,192,16,23
53008146,East Christineton,2023-09-29,38,6,15
50364010,Butlerview,2023-09-29,472,50,12
54021411,West Kimberlyshire,2023-09-29,343,48,23
67720690,Princeville,2023-09-29,306,44,4
80030833,South Emily,2023-09-29,20,13,4
98422712,Banksborough,2023-09-29,324,6,45
75255625,West Matthewbury,2023-09-29,444,8,42
52937194,Maryberg,2023-09-29,54,14,27
79293087,Nguyenland,2023-09-29,468,3,38
21238967,West Davidport,2023-09-29,43,17,10
53672255,Johnshire,2023-09-29,162,37,27
26062417,Ricardofurt,2023-09-29,475,40,7
20209145,East Tammy,2023-09-29,437,16,15
66895386,Garciaport,2023-09-29,363,35,47
52346226,North Loritown,2023-09-29,100,8,32
43018594,Melissashire,2023-09-29,394,11,16
44854072,West Feliciamouth,2023-09-29,398,31,36
93979875,Harrisonfurt,2023-09-29,10,17,50
64586756,Williamsonstad,2023-09-29,82,38,11
83251846,Traciefort,2023-09-29,317,30,34
75193170,Katelyntown,2023-09-29,115,20,11
36503298,East Ericland,2023-09-29,60,26,34
47128867,East Patricia,2023-09-29,395,19,25
99173625,Port Nicolefort,2023-09-29,43,12,23
27177924,East Aaron,2023-09-29,16,43,15
23042655,Russellburgh,2023-09-29,139,34,7
17363217,Port Brenda,2023-09-29,101,45,38
52110432,New Davidchester,2023-09-29,345,20,14
56183206,Johnmouth,2023-09-29,231,25,50
23648198,Lisaport,2023-09-29,442,21,32
81342100,Lake Jamesview,2023-09-29,221,32,20
46971431,Lake Maureentown,2023-09-29,276,30,39
20443517,New Charles,2023-09-29,239,39,15
74146526,New Victoriamouth,2023-09-29,251,42,12
60164332,South Suzanne,2023-09-29,333,49,15
44826668,Lovetown,2023-09-29,185,21,12
98414013,North Alexandria,2023-09-29,133,38,40
61522316,Williamsstad,2023-09-29,86,33,35
41320852,Dawsonhaven,2023-09-29,395,45,39
84004718,Davisview,2023-09-29,228,17,41
83726896,Tracyport,2023-09-29,10,11,19
94495683,Crawfordberg,2023-09-29,28,19,25
92484741,South Michaelton,2023-09-29,293,43,38
81303189,Kaylaside,2023-09-29,404,38,24
73560601,New Justinview,2023-09-29,256,41,15
35308493,East Amberborough,2023-09-29,351,21,6
97174049,Port Charleston,2023-09-29,42,33,2
57577207,Freemanville,2023-09-29,352,26,19
41369194,Port Josephshire,2023-09-29,227,46,2
12107168,North Jonathan,2023-09-29,427,0,9
27482776,New Ericaborough,2023-09-29,422,11,0
95711685,Martinbury,2023-09-29,227,28,12
62274188,Youngfort,2023-09-29,197,39,40
38074047,Danielleside,2023-09-29,369,2,5
87859091,Suttonburgh,2023-09-29,84,0,36
36710721,Harrellstad,2023-09-29,248,1,3
26189500,Jasonhaven,2023-09-29,415,12,46
83749081,Paulberg,2023-09-29,341,49,42
91889490,East Leebury,2023-09-29,209,36,15
41800749,Deniseborough,2023-09-29,287,48,8
73836678,Flowersborough,2023-09-29,162,24,18
24180885,Ericmouth,2023-09-29,5,1,34
39381816,Tammytown,2023-09-29,235,10,26
27494158,Port David,2023-09-29,280,6,14
46266607,Casefurt,2023-09-29,377,41,47
41411741,Sanchezville,2023-09-29,129,8,16
14707923,Kleintown,2023-09-29,377,15,21
39414291,West Sara,2023-09-29,129,28,11
52627607,Wardberg,2023-09-29,438,15,5
12096049,Greenberg,2023-09-29,106,16,40
64258488,North Craig,2023-09-29,113,22,15
12381489,West Beverlyfort,2023-09-29,82,12,17
23794514,New Alicia,2023-09-29,337,0,12
69897469,Kendraport,2023-09-29,222,1,28
36090818,South Zachary,2023-09-29,349,1,23
28551812,East John,2023-09-29,268,1,17
45401298,Ibarramouth,2023-09-29,490,8,23
24467771,Christystad,2023-09-29,337,21,10
57312547,Grayborough,2023-09-29,328,38,20
55785654,Lake Ritaland,2023-09-29,20,12,5
97236566,Bellburgh,2023-09-29,112,44,33
44881444,Deniseview,2023-09-29,11,9,4
66317115,South Curtisborough,2023-09-29,243,29,22
92004118,Katiehaven,2023-09-29,487,26,6
27013178,North Ashleyshire,2023-09-29,265,40,26
50100961,Brianport,2023-09-29,133,32,1
56078737,Jordanport,2023-09-29,232,20,25
41352752,Gallowaytown,2023-09-29,319,4,45
48560892,Port Todd,2023-09-29,258,17,27
41374841,Catherineside,2023-09-29,469,35,2
64747487,West Kevinhaven,2023-09-29,435,35,17
93891638,Lake Douglasburgh,2023-09-29,342,22,27
86209673,East Lisashire,2023-09-29,381,9,20
55627792,Thomaston,2023-09-29,332,30,28
46588675,Danielport,2023-09-29,460,3,36
71446606,Lake Melinda,2023-09-29,325,9,38
50286403,New Christopher,2023-09-29,6,27,47
34146077,North Kimberly,2023-09-29,432,25,30
18997766,Santoschester,2023-09-29,469,11,37
41908272,Douglasland,2023-09-29,21,17,34
30120626,Freemanberg,2023-09-29,289,42,17
66652473,Lake Phillip,2023-09-29,265,14,2
19735518,New Michaelchester,2023-09-29,303,50,44
84884142,South Thomasbury,2023-09-29,356,31,20
91284846,New Joshuastad,2023-09-29,249,6,6
42815710,Lake Jacobville,2023-09-29,326,27,13
85717482,Cantrellborough,2023-09-29,39,24,33
72700689,Carolynborough,2023-09-29,309,5,8
32688088,Jameshaven,2023-09-29,51,31,0
57814296,North Davidfurt,2023-09-29,220,32,40
33979793,South Steven,2023-09-29,494,8,26
78712716,East Jenniferbury,2023-09-29,163,22,15
34377141,Katiestad,2023-09-29,290,10,7
70185597,Lake Hollyville,2023-09-29,139,17,32
96763299,West Ivanborough,2023-09-29,417,30,9
31802523,Sanchezview,2023-09-29,465,10,8
71491068,Davisland,2023-09-29,486,33,48
59149190,Garciaside,2023-09-29,465,49,32
96691961,South Robert,2023-09-29,230,29,50
39803447,New Leslieberg,2023-09-29,302,47,12
14771357,South Nicholashaven,2023-09-29,335,32,20
61151740,Port Charles,2023-09-29,113,29,45
27405738,Ingramland,2023-09-29,138,27,38
93417020,West Nicholas,2023-09-29,359,17,16
61971293,Phelpsfurt,2023-09-29,498,1,5
49250863,Patrickport,2023-09-29,40,23,4
72299191,West Adam,2023-09-29,373,20,12
24527043,Murrayview,2023-09-29,392,35,17
51028650,Lake Timothyhaven,2023-09-29,72,49,7
77648765,Michaelborough,2023-09-29,138,2,1
39250452,Benjaminmouth,2023-09-29,27,42,8
15914105,Philipton,2023-09-29,256,12,29
84018796,Bookerborough,2023-09-29,123,11,38
64035607,New Davidstad,2023-09-29,273,32,32
28682811,South Lorimouth,2023-09-29,96,45,42
69803638,North Johnnyland,2023-09-29,310,2,23
34895830,South Taylor,2023-09-29,355,49,29
64662276,Karastad,2023-09-29,381,26,43
65818192,Bellfurt,2023-09-29,464,9,4
10610681,Castillostad,2023-09-29,416,48,9
55052289,Lake Christopherview,2023-09-29,132,6,15
29072094,Palmerbury,2023-09-29,400,28,33
87673760,Harrisonmouth,2023-09-29,39,20,20
40550908,Carpenterbury,2023-09-29,153,38,2
61835430,Michaelhaven,2023-09-29,183,46,40
30127786,Lake Dominicfort,2023-09-29,429,38,18
44367877,Ericport,2023-09-29,489,34,1
62267444,Jacobsonview,2023-09-29,473,24,3
59328227,North Kenneth,2023-09-29,450,10,2
31194197,New Davidbury,2023-09-29,437,18,31
96437896,Port Mark,2023-09-29,13,37,48
61496842,New Kristine,2023-09-29,281,34,35
45319452,South Patricia,2023-09-29,51,17,39
21695156,Chrisview,2023-09-29,404,15,46
92394611,Lake Brianport,2023-09-29,269,40,14
77407225,West Katie,2023-09-29,148,28,28
72200453,East Meganport,2023-09-29,171,25,4
56444931,Vargasville,2023-09-29,431,35,23
39085184,Port Alexandriahaven,2023-09-29,290,50,14
57574779,Stephenberg,2023-09-29,434,2,37
93816752,Sparksfurt,2023-09-29,297,24,4
16378142,West Joshua,2023-09-29,386,46,30
27456227,Garytown,2023-09-29,462,19,21
95949144,Luistown,2023-09-29,367,17,37
24557787,North Michael,2023-09-30,451,20,4
31453826,Williamstad,2023-09-30,53,44,20
53194769,North Williamfurt,2023-09-30,43,30,7
82030923,Jenniferbury,2023-09-30,35,2,13
67236369,Mollystad,2023-09-30,268,7,31
75984274,Amandaview,2023-09-30,497,10,29
53432529,Lake Dylanshire,2023-09-30,417,12,14
91332946,Christinefort,2023-09-30,186,45,39
20484268,Taylortown,2023-09-30,301,43,40
16581755,Lake Laura,2023-09-30,293,2,15
91688017,Victoriachester,2023-09-30,498,35,32
81636422,Marshallfurt,2023-09-30,238,47,39
80312516,North Eileen,2023-09-30,397,39,31
75422368,West Derekton,2023-09-30,151,41,38
36500494,Spencefort,2023-09-30,393,13,7
33377627,Kathleentown,2023-09-30,52,50,23
53922823,Michaeltown,2023-09-30,473,32,30
51344455,North Daniel,2023-09-30,32,9,48
58018240,Levimouth,2023-09-30,311,5,36
77488853,West Jessica,2023-09-30,150,27,35
83322651,Port Tyler,2023-09-30,177,19,19
87326934,Charlesside,2023-09-30,6,39,21
69414990,East Douglasport,2023-09-30,372,11,48
74525472,Holdenstad,2023-09-30,287,37,34
51323896,Walkerton,2023-09-30,472,21,41
16773513,Port Sandrabury,2023-09-30,180,45,21
85293601,East Cheryl,2023-09-30,480,47,48
90507882,New Shawnside,2023-09-30,396,25,48
51920258,North Timothymouth,2023-09-30,496,10,48
32323104,New Brentberg,2023-09-30,137,4,20
27857937,Port James,2023-09-30,478,30,45
64153292,Roberthaven,2023-09-30,416,4,31
18889704,West Adam,2023-09-30,281,26,47
22122462,Michaelstad,2023-09-30,366,49,36
23245733,Collinsbury,2023-09-30,133,4,13
24968913,Port Anthony,2023-09-30,445,38,30
53008146,Hardingbury,2023-09-30,27,28,12
50364010,New Jonathan,2023-09-30,254,33,18
54021411,East Herbert,2023-09-30,451,16,0
67720690,Port Melissa,2023-09-30,63,45,33
80030833,Jamesland,2023-09-30,75,15,9
98422712,Lake Patrick,2023-09-30,428,25,23
75255625,New Anthony,2023-09-30,98,43,14
52937194,Port Jacquelineburgh,2023-09-30,217,41,44
79293087,Leslieburgh,2023-09-30,402,19,47
21238967,North Jodi,2023-09-30,95,21,19
53672255,New Mariaside,2023-09-30,224,30,30
26062417,Dennisland,2023-09-30,109,46,47
20209145,Lake Wyattfort,2023-09-30,184,34,9
66895386,West Angelaville,2023-09-30,243,13,10
52346226,Jamesfort,2023-09-30,29,4,17
43018594,Jonathanland,2023-09-30,496,44,2
44854072,New Dianeberg,2023-09-30,66,30,29
93979875,West Joseph,2023-09-30,465,2,44
64586756,New Jeffreyburgh,2023-09-30,40,3,30
83251846,Devonview,2023-09-30,128,31,44
75193170,North Colleenburgh,2023-09-30,202,2,13
36503298,East Nicolefurt,2023-09-30,84,11,48
47128867,Lake Kellyview,2023-09-30,236,13,12
99173625,West Ruthborough,2023-09-30,333,48,42
27177924,Summershaven,2023-09-30,401,39,34
23042655,West Rubenshire,2023-09-30,439,11,28
17363217,Turnerborough,2023-09-30,190,26,41
52110432,East Michaelville,2023-09-30,69,27,10
56183206,Laurenchester,2023-09-30,162,38,23
23648198,Richmondhaven,2023-09-30,382,20,13
81342100,South Lauren,2023-09-30,373,34,9
46971431,Gonzalezchester,2023-09-30,177,37,21
20443517,South Melissa,2023-09-30,95,39,32
74146526,East Jeffreybury,2023-09-30,61,20,30
60164332,Hardingtown,2023-09-30,216,7,21
44826668,Toddmouth,2023-09-30,35,20,24
98414013,Port Christophertown,2023-09-30,404,12,24
61522316,Olsonstad,2023-09-30,364,6,38
41320852,Hesterfort,2023-09-30,277,22,42
84004718,New Garyton,2023-09-30,88,46,25
83726896,South Teresa,2023-09-30,431,36,21
94495683,Delgadofurt,2023-09-30,66,24,5
92484741,West Eddieburgh,2023-09-30,62,15,34
81303189,Brianton,2023-09-30,407,28,7
73560601,Smithmouth,2023-09-30,116,38,19
35308493,Port Alexis,2023-09-30,184,41,49
97174049,Nathanielport,2023-09-30,495,7,28
57577207,Gilbertmouth,2023-09-30,1,46,23
41369194,North Jimmyhaven,2023-09-30,289,10,37
12107168,Larsonstad,2023-09-30,340,49,25
27482776,Port Mitchell,2023-09-30,439,38,38
95711685,Cheyennetown,2023-09-30,349,14,37
62274188,Luishaven,2023-09-30,398,6,37
38074047,East Nathan,2023-09-30,133,13,34
87859091,Harrisside,2023-09-30,235,45,37
36710721,Smithburgh,2023-09-30,426,15,46
26189500,Travisstad,2023-09-30,68,25,49
83749081,Meganshire,2023-09-30,405,30,47
91889490,Robertschester,2023-09-30,104,1,46
41800749,Lake Melanie,2023-09-30,323,34,49
73836678,Nielsenberg,2023-09-30,397,27,5
24180885,Port Taylortown,2023-09-30,31,4,44
39381816,New Samantha,2023-09-30,225,43,41
27494158,Tombury,2023-09-30,292,23,29
46266607,Jeremyside,2023-09-30,336,21,36
41411741,Evanschester,2023-09-30,246,40,0
14707923,Adamchester,2023-09-30,285,3,16
39414291,Stewartville,2023-09-30,168,35,22
52627607,Leonchester,2023-09-30,150,13,34
12096049,Gloriaborough,2023-09-30,70,24,17
64258488,Wuhaven,2023-09-30,21,48,23
12381489,Tammyport,2023-09-30,486,5,39
23794514,South Nicole,2023-09-30,441,1,40
69897469,Michaelborough,2023-09-30,244,42,23
36090818,Michaelchester,2023-09-30,488,28,19
28551812,Jacquelinehaven,2023-09-30,170,49,1
45401298,New Paul,2023-09-30,449,35,45
24467771,North Shannon,2023-09-30,408,15,2
57312547,Johnsonside,2023-09-30,145,26,16
55785654,West Jenniferburgh,2023-09-30,28,47,19
97236566,New Eric,2023-09-30,7,46,20
44881444,South Amanda,2023-09-30,403,18,46
66317115,Lake Brandonmouth,2023-09-30,305,26,6
92004118,Courtneyton,2023-09-30,141,28,38
27013178,Alexandrialand,2023-09-30,73,4,34
50100961,East Ann,2023-09-30,447,16,5
56078737,Loveport,2023-09-30,470,8,23
41352752,Lake Summer,2023-09-30,484,41,47
48560892,Rileyville,2023-09-30,9,25,37
41374841,Marshton,2023-09-30,225,9,34
64747487,Port Thomas,2023-09-30,230,13,36
93891638,Jonesport,2023-09-30,210,0,15
86209673,Port Aaronbury,2023-09-30,102,12,31
55627792,Port Richardmouth,2023-09-30,314,4,11
46588675,Samueltown,2023-09-30,464,19,20
71446606,Paulton,2023-09-30,177,18,21
50286403,Alvaradostad,2023-09-30,443,1,31
34146077,East Matthew,2023-09-30,354,25,6
18997766,East Aaronhaven,2023-09-30,74,15,19
41908272,North Ashleyberg,2023-09-30,20,32,16
30120626,Port Ryan,2023-09-30,472,11,45
66652473,Johnsonmouth,2023-09-30,24,31,43
19735518,New Alan,2023-09-30,287,22,13
84884142,Stevenland,2023-09-30,300,46,45
91284846,Lake Rebeccaside,2023-09-30,166,45,24
42815710,New Amanda,2023-09-30,112,19,10
85717482,Caseyhaven,2023-09-30,447,18,32
72700689,Sharonhaven,2023-09-30,403,17,46
32688088,Nicholaston,2023-09-30,483,39,21
57814296,East Isaac,2023-09-30,257,0,22
33979793,West Ginaburgh,2023-09-30,499,21,23
78712716,New Elizabeth,2023-09-30,352,20,8
34377141,Lake Lori,2023-09-30,281,19,47
70185597,Sweeneystad,2023-09-30,229,37,39
96763299,Lake Brookeberg,2023-09-30,100,28,28
31802523,South Jeffreyview,2023-09-30,45,15,25
71491068,East Veronicachester,2023-09-30,7,48,3
59149190,East Mark,2023-09-30,304,27,9
96691961,East David,2023-09-30,452,11,6
39803447,North Tinamouth,2023-09-30,77,43,49
14771357,Janechester,2023-09-30,30,49,26
61151740,Mitchellton,2023-09-30,32,16,41
27405738,Kellyborough,2023-09-30,388,5,30
93417020,North Donnaport,2023-09-30,419,12,28
61971293,Davidmouth,2023-09-30,149,41,13
49250863,Port Elizabethberg,2023-09-30,193,37,44
72299191,Caseymouth,2023-09-30,198,11,33
24527043,Riverashire,2023-09-30,408,47,46
51028650,South Omarside,2023-09-30,30,6,3
77648765,North Kevin,2023-09-30,192,36,11
39250452,Lake Jasonport,2023-09-30,484,47,50
15914105,East Zachary,2023-09-30,350,16,49
84018796,Heatherfort,2023-09-30,128,40,28
64035607,South Joel,2023-09-30,352,49,35
28682811,New Nathan,2023-09-30,254,13,31
69803638,West Michael,2023-09-30,415,16,7
34895830,Maryberg,2023-09-30,258,4,48
